config,question_id,type,question,predicted,correct,score_mcq,score_numeric,score_explanation
finetuned+RAG,15,numeric,Convert 72 km/h to m/s.,"To convert 85 kg to grams, we can use the conversion factor of 1 kg/1000 g, as shown in Appendix B.

$85\text{kg}Ã\frac{1\text{kg}}{1000\text{g}}=85\times 10^3\text{g}=8.5\times 10^4\text{g}.85\text{kg}Ã\frac{1\text{kg}}{1000\text{g}}=85\times 10^3\text{g}=8.5\times 10^4\text{g}.$

Strategy

Question: Calculate the terminal velocity of the 85-kg skydiver falling in the spread-eagle position.

Using the information provided in the text, we can calculate the terminal velocity of the 85-kg skydiver falling in the spread-eagle position.

${\text{Terminal velocity}}=\sqrt{\frac{2(85\times 10^3\text{g})(9.80{\text{m/s}}^{2})}{0.70{\text{m}}^{2}(1.21{\text{kg/m}}^{3})}}=9.80{\text{m/s}}^{2}=98.0\text{m/s}.9.80{\text{m/s}}^{2}=98.0\text{m/s}.",20,0.0,0.0,0.0
finetuned+RAG,16,explanation,Explain why static friction is usually greater than kinetic friction.,"The text explains that static friction is usually greater than kinetic friction because when objects are stationary, there are more points of contact (more molecules adhering), so more force is required to overcome the static friction and get the objects moving.","Static friction arises from the interlocking of irregularities and molecular bonds between surfaces at rest, requiring more force to break them ('cold welding'). Kinetic friction occurs when surfaces are already sliding, where the contact points don't have enough time to bond as strongly.",0.0,0.0,4.5
finetuned+RAG,17,mcq,Potential energy is associated with: (A) Motion (B) Position (C) Time (D) Velocity,"{""answer"": ""The answer is (B) Position. Potential energy is associated with the position of an object, not its motion or velocity.""}",B,1.0,0.0,0.0
finetuned+RAG,18,numeric,A spring with constant k=100 N/m is compressed by 0.2 m. How much potential energy (in J) is stored?,"To calculate the potential energy stored in the spring, we use the formula:

$\text{PE}=\frac{1}{2}k{x}^{2}\text{PE}=\frac{1}{2}k{x}^{2}$

Substituting the given values:
$\text{PE}=\frac{1}{2}(100\text{N/m})(0.2 \text{m})^{2}\text{PE}=\frac{1}{2}(100\text{N/m})(0.04 \text{m}^{2})=20 \text{J}$",2,0.0,0.0,0.0
finetuned+RAG,19,mcq,"In an inelastic collision, which quantity is conserved? (A) Kinetic Energy (B) Momentum (C) Both (D) Neither","In an inelastic collision, momentum is conserved.",B,0.0,0.0,0.0
finetuned+RAG,20,explanation,What is the difference between mass and weight?,"Mass is an intrinsic property of an object that does not vary, while weight is the gravitational force acting on an object, which does vary. Mass is determined by the amount of matter in an object, while weight is determined by the gravitational field the object is in.","Mass is the measure of the amount of matter in an object and is intrinsic (scalar, doesn't change with location). Weight is the force of gravity acting on that mass ($W=mg$) and depends on the local gravitational field (vector).",0.0,0.0,4.5
finetuned+RAG,21,mcq,The area under a force-displacement graph represents: (A) Impulse (B) Work (C) Power (D) Acceleration,"{""answer"": ""The area under a force-displacement graph represents (D) acceleration, as shown in Equation 3.10.""}",B,0.0,0.0,0.0
finetuned+RAG,22,numeric,"What is the period (in seconds) of a pendulum of length 1 meter? (Assume g=9.8 m/s^2, use T = 2*pi*sqrt(L/g), pi approx 3.14)","{""period"": 1.03, ""units"": ""s"", ""explanation"": ""The period of a pendulum is determined by the formula T = 2*pi*sqrt(L/g), where L is the length of the pendulum and g is the acceleration due to gravity. Plugging in the values given, we get T = 2*pi*sqrt(1 m / 9.8 m/s^2) = 1.03 s.""}",2.0,0.0,0.0,0.0
finetuned+RAG,23,explanation,Use the concept of center of mass to explain why a high jumper uses the Fosbury Flop technique.,"{""answer"": ""The text states that a high jumper uses the Fosbury Flop technique, which involves turning the body in the air to face the ground, in order to keep their center of mass as close to the vertical as possible. This helps to increase the vertical component of their momentum and improve their performance in the jump.""}",The Fosbury Flop allows the jumper to arch their back such that their center of mass passes *under* the bar while their body passes over it. This requires less energy/vertical lift compared to techniques where the center of mass must clear the bar height.,0.0,0.0,4.0
finetuned+RAG,24,mcq,Which force is non-conservative? (A) Gravity (B) Spring force (C) Friction (D) Electrostatic force,"{""answer"": ""The correct answer is (C) Friction. Only friction is a non-conservative force, as it dissipates energy and does not return the same amount of energy when the system is reversed. The other forces listed (gravity, spring force, and electrostatic force) are all conservative forces, as they do not dissipate energy and would return the same amount of energy when the system is reversed.""}",C,1.0,0.0,0.0
finetuned+RAG,25,numeric,A wheel rotates at 300 revolutions per minute. What is its angular velocity in rad/s? (Use pi=3.14),"{""steps"": [""To find the angular velocity, we use the formula:"", ""$\omega=2Ï=2Ï{Î¸}_{	ext{r}}=2(300 	ext{ rev/min})(2Ï)/(60 	ext{ s/min})=2Ï/60 	ext{ rad/s}$"", ""result"": ""The angular velocity of the rotating wheel is 2Ï/60 rad/s, which is 3.2 rad/s.""]}",31.4,0.0,0.0,0.0
finetuned+RAG,26,explanation,Why is banking of roads used on curves?,"{""explanation"": ""The text explains that banking of roads is used on curves to help vehicles negotiate the curve. The sloping of the road helps to provide the centripetal force to keep the vehicle moving in a circular path. The greater the angle of the bank, the greater the centripetal force, and the faster the vehicle can take the curve without spinning out.""}","Banking provides a component of the Normal force towards the center of the curve, which contributes to the necessary centripetal force. This reduces the reliance on friction to turn the vehicle, allowing for higher speeds or safer turns on slippery surfaces.",0.0,0.0,5.0
finetuned+RAG,27,mcq,The rate of change of momentum is equal to: (A) Impulse (B) Force (C) Energy (D) Power,"{""answer"": ""The rate of change of momentum is equal to: (B) Force""}",B,1.0,0.0,0.0
finetuned+RAG,28,numeric,A 5 kg ball is dropped from a height of 10 meters. What is its potential energy relative to the ground? (g=9.8 m/s^2),"{""d"": ""To find the potential energy of the 5 kg ball dropped from a height of 10 meters, we can use the formula:\nPotential energy = mgh\nwhere m is the mass of the object, g is the acceleration due to gravity, and h is the height of the drop.\nPlugging in the values:\nPotential energy = (5 kg) * (9.8 m/s^2) * (10 m)\nPotential energy = 49 J""}",490,0.0,0.0,0.0
finetuned+RAG,29,explanation,Explain Newton's First Law (Law of Inertia) with an example.,"{""explanation"": ""Newton's First Law states that an object at rest will remain at rest, and an object in motion will remain in motion at constant velocity, unless acted upon by a net external force. An example of this law is when a car is traveling at a constant speed on a straight road. The car's velocity remains constant because there are no net external forces acting on it, only the force of friction and air resistance acting in opposite directions.""}","An object at rest stays at rest, and an object in motion stays in motion with the same velocity unless acted upon by a net external force. Example: A hockey puck sliding on frictionless ice will continue indefinitely until it hits a wall.",0.0,0.0,4.5
finetuned+RAG,30,mcq,Torque depends on: (A) Force only (B) Lever arm only (C) Force and lever arm (D) Mass and velocity,"The answer depends on the option given in the question. If the question is asking about the dependence of torque on physical principles, the answer would be (C) Force and lever arm. If the question is asking about the dependence of torque on physical quantities, the answer would be (A) Force only, as the magnitude of the torque is proportional to the magnitude of the applied force.",C,1.0,0.0,0.0
finetuned+RAG,31,numeric,Calculate the impulse derived from a force of 50 N acting for 0.1 seconds.,"{""impulse"": 5}",5,0.0,1.0,0.0
finetuned+RAG,32,explanation,Why does a solitary force not exist in nature according to Newton's Third Law?,"{""answer"": ""According to the text, forces always occur in pairs, and one body cannot exert a force on another without experiencing a force itself. This means that a solitary force does not exist in nature, as every force exerted is always accompanied by an equal and opposite reaction force.""}","Newton's Third Law states that for every action, there is an equal and opposite reaction. Forces always occur in pairs (action-reaction pairs) acting on different objects. You cannot touch something without it touching you back.",0.0,0.0,4.5
finetuned+RAG,33,mcq,Angular momentum is conserved when: (A) Net force is zero (B) Net torque is zero (C) Kinetic energy is constant (D) Velocity is constant,"{""answer"": ""Question: Angular momentum is conserved when:\n(A) Net force is zero\n(B) Net torque is zero\n(C) Kinetic energy is constant\n(D) Velocity is constant""}",B,0.0,0.0,0.0
finetuned+RAG,34,numeric,A 1000 kg car rounds a turn of radius 50 m at 10 m/s. What is the centripetal force required?,"{""mass"": 1000, ""speed"": 10, ""radius"": 50, ""centripetal_force"": 1125}",2000,0.0,0.0,0.0
finetuned+RAG,35,explanation,Differentiate between conservative and non-conservative forces.,"{""explanation"": ""Conservative forces have a physical origin, such as a gravitational pull, whereas non-conservative forces do not have a physical origin and occur because the observer is in an accelerating or noninertial frame of reference. Examples of conservative forces include gravitational force, tension force, and spring force, while non-conservative forces include friction and air resistance. When drawing a free-body diagram, it is important to identify the type of force acting on the object.""}","A conservative force (like gravity) does work that is independent of the path taken; energy used against it is stored as potential energy and is recoverable. A non-conservative force (like friction) depends on the path, and work done dissipates mechanical energy into heat.",0.0,0.0,4.5
finetuned+RAG,36,mcq,A skater spins faster when she pulls her arms in. This is due to conservation of: (A) Energy (B) Linear Momentum (C) Angular Momentum (D) Mass,"{""answer"": ""The skater spins faster when she pulls her arms in because she is conserving her angular momentum. By pulling her arms in, she increases the moment of inertia of the system, which causes her to spin faster.""}",C,0.0,0.0,0.0
finetuned+RAG,37,numeric,Find the kinetic energy of a 2 kg object moving at 3 m/s.,"{""explanation"": ""To find the kinetic energy of a 2 kg object moving at 3 m/s, we can use the formula: Kinetic energy = 1/2 * m * v^2, where m is the mass and v is the speed. Plugging in the values, we get: Kinetic energy = 1/2 * 2 kg * (3 m/s)^2 = 9/2 J.""}",9,0.0,0.0,0.0
finetuned+RAG,38,explanation,How does air resistance affect the trajectory of a projectile?,The text states that the effects of air resistance are neglected in this discussion of two-dimensional projectile motion.,Air resistance opposes velocity. It reduces the maximum height and shortens the horizontal range. It also causes the trajectory to be non-parabolic (steeper on the way down).,0.0,0.0,2.5
finetuned+RAG,39,mcq,Which physical quantity corresponds to inertia in rotational motion? (A) Mass (B) Torque (C) Moment of Inertia (D) Anger,"{""Answer"": ""C) Moment of Inertia""}",C,1.0,0.0,0.0
finetuned+RAG,40,numeric,"A vector A has components Ax=3, Ay=4. What is its magnitude?","To find the magnitude of a vector A with components Ax=3 and Ay=4, we can use Equation 2.20:

$A=\sqrt{{A}_{x}^{2}+{A}_{y}^{2}+{A}_{z}^{2}}A=\sqrt{3^{2}+4^{2}+0}A=\sqrt{9+16}A=5.00\text{cm}A=5.00\text{cm}$",5,0.0,1.0,0.0
finetuned+RAG,41,explanation,Explain the concept of terminal velocity.,"{""explanation"": ""Terminal velocity is the constant velocity reached by an object falling through a resistive medium like air or water, after a relatively long time has passed. It is the limiting velocity, where the drag force exactly balances the weight of the object, resulting in zero net acceleration. The terminal velocity is found by taking the limit of the object's velocity to infinity, where the net force on the object is zero.""}","Terminal velocity is the constant speed reached by a falling object when the upward force of air resistance exactly balances the downward force of gravity. At this point, net force is zero, so acceleration is zero.",0.0,0.0,4.5
finetuned+RAG,42,mcq,Power is defined as: (A) Work done per unit distance (B) Force times time (C) Rate of doing work (D) Energy times time,"{""answer"": ""(B) Power is defined as work done per unit time, which is force times time.""}",C,0.0,0.0,0.0
finetuned+RAG,43,numeric,An engine does 1000 J of work in 2 seconds. What is its power output in Watts?,Power output in watts is the work done per second.,500,0.0,0.0,0.0
finetuned+RAG,44,explanation,Why can we not use the kinematic equations (suvat) for a spring-mass system oscillating?,"The kinematic equations (suvat) cannot be used for a spring-mass system oscillating because the acceleration is not constant. The displacement, velocity, and force are all functions of time, and they change sign at the maximum and minimum positions.","Kinematic equations (like $v = u + at$) assume *constant* acceleration. In a spring-mass system ($F = -kx$), the force and thus acceleration varies with position ($a$ is not constant), so those specific equations are invalid. We must use simple harmonic motion equations.",0.0,0.0,4.5
finetuned+RAG,45,mcq,Elastic collision implies conservation of: (A) Momentum only (B) KE only (C) Momentum and KE (D) Mass only,"{""answer"": ""A""}",C,0.0,0.0,0.0
finetuned+RAG,46,numeric,Calculate the gravitational potential energy of a 10kg mass raised to 2 meters. (g=9.8),"{""mass"": 10, ""height"": 2, ""unit"": ""m"", ""gravity"": 9.8, ""result"": ""The gravitational potential energy of a 10kg mass raised to 2 meters is 196 Joules: 196 Joules""}",196,0.0,1.0,0.0
finetuned+RAG,47,explanation,What happens to the period of a simple pendulum if the mass of the bob is doubled? Explain.,"{""answer"": ""If the mass of the bob in a simple pendulum is doubled, the period of the pendulum will be twice as long as the original period. This is because the torque of the pendulum is proportional to the mass of the bob, and the period is inversely proportional to the torque.""}",The period remains unchanged. The period of a simple pendulum $T = 2\pi\sqrt{L/g}$ depends only on length $L$ and gravity $g$. Mass cancels out in the derivation because both the restoring force (gravity) and the inertia (mass) scale linearly with mass.,0.0,0.0,1.5
finetuned+RAG,48,mcq,The scalar product of force and velocity gives: (A) Work (B) Power (C) Momentum (D) Acceleration,"{""answer"": ""The scalar product of force and velocity gives:\n(A) Work\n(B) Power\n(C) Momentum\n(D) Acceleration""}",B,0.0,0.0,0.0
finetuned+RAG,49,numeric,A force of 10N is applied to a nut using a wrench of length 0.2m perpendicular to the axis. What is the torque?,"{""significance"": ""The magnitude and direction of the torque applied to a nut is an important concept in physics, as it determines the rotational effect of the applied force. The torque is the vector product of the distance between the pivot to force and the force, and it is perpendicular to both the wrench handle and the force vector. The magnitude of the torque is maximized when the force is applied perpendicular to the wrench handle, giving the best mechanical advantage. The torque is a fundamental quantity in the study of rotational dynamics and is used in the analysis of various physical systems, such as engines, motors, and mechanical devices.""}",2,0.0,0.0,0.0
finetuned+RAG,50,explanation,Explain using the Impulse-Momentum theorem why airbags reduce injury in car crashes.,"{""explanation"": ""The text states that when a vehicle collides with a stationary object, the net external force on the vehicle is the force exerted by the object on the vehicle. This means that the vehicle experiences an acceleration opposite to the collision. In a car collision, the airbags deploy and exert a force on the vehicle, causing it to accelerate forward. According to the Impulse-Momentum theorem, the magnitude of the force exerted by the airbags is equal to the change in momentum of the vehicle. This means that the airbags exert a large, brief force on the vehicle, causing it to accelerate forward. This forward acceleration helps to reduce the injury to the occupants of the vehicle by reducing the force of the collision. The airbags also help to protect the occupants by providing a softer surface to impact upon compared to the hard, stationary object.""}","The change in momentum (to bring the passenger to a stop) is fixed. The Impulse $J = F \Delta t = \Delta p$. Airbags increase the time/duration $\Delta t$ of the collision. By increasing $\Delta t$ for the same $\Delta p$, the average force $F$ exerted on the passenger is significantly reduced, minimizing injury.",0.0,0.0,3.5
